grid degree lamb width ; KAN_time ; KAN_acc ; current_best_mlp ; MLP_time ; layers neurons
3 5 0 [13, 19, 13, 3] ; 9483301 ; 0.9259259104728699 ; 0.7777777777777778 ; 1509806 ;  2 _ 73
3 5 0 [13, 19, 15, 3] ; 8363868 ; 0.7407407164573669 ; 0.7777777777777778 ; 1806205 ;  3 _ 62
3 5 0 [13, 19, 17, 3] ; 13279391 ; 0.8518518805503845 ; 0.8148148148148148 ; 1242066 ;  3 _ 65
3 5 0 [13, 19, 19, 3] ; 7766288 ; 0.7777777910232544 ; 0.8148148148148148 ; 1054557 ;  8 _ 42
3 5 0 [13, 19, 21, 3] ; 14559880 ; 0.8888888955116272 ; 0.7777777777777778 ; 726327 ;  2 _ 84
3 5 0 [13, 19, 23, 3] ; 9203854 ; 0.9629629850387573 ; 0.8148148148148148 ; 1688521 ;  2 _ 87
3 5 0 [13, 19, 25, 3] ; 17949539 ; 0.9259259104728699 ; 0.8148148148148148 ; 4063728 ;  8 _ 46
3 5 0 [13, 19, 27, 3] ; 14404746 ; 1.0 ; 0.8148148148148148 ; 759030 ;  2 _ 92
3 5 0 [13, 21, 13, 3] ; 10079008 ; 0.8518518805503845 ; 0.7777777777777778 ; 2165431 ;  2 _ 76
3 5 0 [13, 21, 15, 3] ; 8770731 ; 0.7037037014961243 ; 0.8518518518518519 ; 1267701 ;  3 _ 65
3 5 0 [13, 21, 17, 3] ; 7047055 ; 0.7407407164573669 ; 0.8148148148148148 ; 663960 ;  2 _ 83
3 5 0 [13, 21, 19, 3] ; 7279063 ; 0.7777777910232544 ; 0.7777777777777778 ; 691399 ;  2 _ 86
3 5 0 [13, 21, 21, 3] ; 15023031 ; 0.8888888955116272 ; 0.8148148148148148 ; 707157 ;  2 _ 88
3 5 0 [13, 21, 23, 3] ; 13421418 ; 0.8518518805503845 ; 0.7777777777777778 ; 790853 ;  2 _ 91
3 5 0 [13, 21, 25, 3] ; 19137967 ; 1.0 ; 0.8518518518518519 ; 5421857 ;  4 _ 67
3 5 0 [13, 21, 27, 3] ; 13074158 ; 0.7407407164573669 ; 0.7407407407407407 ; 15772755 ;  3 _ 80
5 2 0 [13, 9, 3] ; 1905089 ; 1.0 ; 0.7777777777777778 ; 213325 ;  2 _ 29
5 2 0 [13, 11, 3] ; 2363521 ; 0.9629629850387573 ; 0.8888888888888888 ; 237697 ;  2 _ 32
5 2 0 [13, 13, 3] ; 5641211 ; 0.8148148059844971 ; 0.8518518518518519 ; 230896 ;  2 _ 36
5 2 0 [13, 15, 3] ; 2726654 ; 0.9629629850387573 ; 0.8148148148148148 ; 524438 ;  3 _ 32
5 2 0 [13, 17, 3] ; 7041651 ; 0.8888888955116272 ; 0.8518518518518519 ; 294265 ;  2 _ 41
5 2 0 [13, 19, 3] ; 3355350 ; 0.9629629850387573 ; 0.7777777777777778 ; 360311 ;  2 _ 44
5 2 0 [13, 21, 3] ; 10822909 ; 0.9259259104728699 ; 0.9259259259259259 ; 330646 ;  2 _ 46
5 2 0 [13, 23, 3] ; 2316650 ; 1.0 ; 0.8518518518518519 ; 663668 ;  3 _ 40
5 2 0 [13, 25, 3] ; 5961166 ; 0.9629629850387573 ; 0.7777777777777778 ; 390847 ;  2 _ 51
5 2 0 [13, 27, 3] ; 8896578 ; 0.9259259104728699 ; 0.8148148148148148 ; 412699 ;  2 _ 53
5 2 0 [13, 13, 13, 3] ; 9016267 ; 0.9629629850387573 ; 0.7777777777777778 ; 399536 ;  2 _ 49
5 2 0 [13, 13, 15, 3] ; 7020625 ; 0.8518518805503845 ; 0.9259259259259259 ; 286045 ;  2 _ 51
